t,feature_0,feature_1,feature_2,feature_3,event_indicator,time_to_event,run_id,split,seed
14,3.5853658,65.0,0.0,6500.0,1,29,ant_colony_seed_60,val,60
15,3.5822785,62.55,0.03,6255.0,1,28,ant_colony_seed_60,val,60
16,3.6,60.195,0.1,6019.5,1,27,ant_colony_seed_60,val,60
17,3.627907,58.1,0.165,5810.0,1,26,ant_colony_seed_60,val,60
18,3.588889,55.985,0.13,5598.5,1,25,ant_colony_seed_60,val,60
19,3.6091955,53.83,0.12,5383.0,1,24,ant_colony_seed_60,val,60
20,3.6091955,51.745,0.15,5174.5,1,23,ant_colony_seed_60,val,60
21,3.6117647,49.66,0.215,4966.0,1,22,ant_colony_seed_60,val,60
22,3.5930233,47.77,0.23,4777.0,1,21,ant_colony_seed_60,val,60
23,3.6162791,46.06,0.275,4606.0,1,20,ant_colony_seed_60,val,60
24,3.6,44.24,0.25,4424.0,1,19,ant_colony_seed_60,val,60
25,3.6067417,42.37,0.245,4237.0,1,18,ant_colony_seed_60,val,60
26,3.6111112,40.695,0.3,4069.5,1,17,ant_colony_seed_60,val,60
27,3.6022727,39.09,0.31,3909.0,1,16,ant_colony_seed_60,val,60
28,3.597701,37.595,0.385,3759.5,1,15,ant_colony_seed_60,val,60
29,3.6043956,36.33,0.43,3633.0,1,14,ant_colony_seed_60,val,60
30,3.6206896,34.98,0.405,3498.0,1,13,ant_colony_seed_60,val,60
31,3.627907,33.645,0.415,3364.5,1,12,ant_colony_seed_60,val,60
32,3.642857,32.4,0.43,3240.0,1,11,ant_colony_seed_60,val,60
33,3.6493506,31.325,0.48,3132.5,1,10,ant_colony_seed_60,val,60
34,3.609756,30.12,0.455,3012.0,1,9,ant_colony_seed_60,val,60
35,3.6091955,28.895,0.45,2889.5,1,8,ant_colony_seed_60,val,60
36,3.6470587,27.74,0.47,2774.0,1,7,ant_colony_seed_60,val,60
37,3.6385543,26.78,0.565,2678.0,1,6,ant_colony_seed_60,val,60
38,3.6511629,25.93,0.575,2593.0,1,5,ant_colony_seed_60,val,60
39,3.682927,25.07,0.57,2507.0,1,4,ant_colony_seed_60,val,60
40,3.6190476,24.2,0.59,2420.0,1,3,ant_colony_seed_60,val,60
41,3.6024096,23.355,0.58,2335.5,1,2,ant_colony_seed_60,val,60
42,3.6117647,22.465,0.595,2246.5,1,1,ant_colony_seed_60,val,60
43,3.6463416,21.805,0.625,2180.5,1,0,ant_colony_seed_60,val,60
0,3.5777779,100.0,0.0,10000.0,1,40,ant_colony_seed_61,val,61
1,3.5730338,97.5,0.0,9750.0,1,39,ant_colony_seed_61,val,61
2,3.6022727,95.0,0.0,9500.0,1,38,ant_colony_seed_61,val,61
3,3.5777779,92.5,0.0,9250.0,1,37,ant_colony_seed_61,val,61
4,3.5882354,90.0,0.0,9000.0,1,36,ant_colony_seed_61,val,61
5,3.6547618,87.5,0.0,8750.0,1,35,ant_colony_seed_61,val,61
6,3.6117647,85.0,0.0,8500.0,1,34,ant_colony_seed_61,val,61
7,3.6179776,82.5,0.0,8250.0,1,33,ant_colony_seed_61,val,61
8,3.6024096,80.0,0.0,8000.0,1,32,ant_colony_seed_61,val,61
9,3.6049383,77.5,0.0,7750.0,1,31,ant_colony_seed_61,val,61
10,3.5853658,75.0,0.0,7500.0,1,30,ant_colony_seed_61,val,61
11,3.6049383,72.5,0.0,7250.0,1,29,ant_colony_seed_61,val,61
12,3.5813954,70.0,0.0,7000.0,1,28,ant_colony_seed_61,val,61
13,3.5764706,67.54,0.025,6754.0,1,27,ant_colony_seed_61,val,61
14,3.5882354,65.105,0.02,6510.5,1,26,ant_colony_seed_61,val,61
15,3.6144578,62.63,0.01,6263.0,1,25,ant_colony_seed_61,val,61
16,3.639535,60.23,0.04,6023.0,1,24,ant_colony_seed_61,val,61
17,3.6292136,57.86,0.07,5786.0,1,23,ant_colony_seed_61,val,61
18,3.6091955,55.59,0.085,5559.0,1,22,ant_colony_seed_61,val,61
19,3.6235294,53.38,0.11,5338.0,1,21,ant_colony_seed_61,val,61
20,3.6363637,51.095,0.1,5109.5,1,20,ant_colony_seed_61,val,61
21,3.6263735,48.96,0.135,4896.0,1,19,ant_colony_seed_61,val,61
22,3.6179776,46.88,0.16,4688.0,1,18,ant_colony_seed_61,val,61
23,3.607143,44.775,0.14,4477.5,1,17,ant_colony_seed_61,val,61
24,3.6506023,42.685,0.14,4268.5,1,16,ant_colony_seed_61,val,61
25,3.6626506,40.685,0.18,4068.5,1,15,ant_colony_seed_61,val,61
26,3.6470587,38.695,0.2,3869.5,1,14,ant_colony_seed_61,val,61
27,3.6136363,36.84,0.235,3684.0,1,13,ant_colony_seed_61,val,61
28,3.612903,35.08,0.265,3508.0,1,12,ant_colony_seed_61,val,61
29,3.6404495,33.37,0.29,3337.0,1,11,ant_colony_seed_61,val,61
30,3.6511629,31.825,0.35,3182.5,1,10,ant_colony_seed_61,val,61
31,3.609756,30.265,0.355,3026.5,1,9,ant_colony_seed_61,val,61
32,3.6511629,28.71,0.355,2871.0,1,8,ant_colony_seed_61,val,61
33,3.6222222,27.145,0.4,2714.5,1,7,ant_colony_seed_61,val,61
34,3.6292136,25.68,0.39,2568.0,1,6,ant_colony_seed_61,val,61
35,3.6067417,24.25,0.425,2425.0,1,5,ant_colony_seed_61,val,61
36,3.6352942,23.005,0.46,2300.5,1,4,ant_colony_seed_61,val,61
37,3.6404495,21.93,0.545,2193.0,1,3,ant_colony_seed_61,val,61
38,3.621951,21.095,0.595,2109.5,1,2,ant_colony_seed_61,val,61
39,3.6235294,20.245,0.575,2024.5,1,1,ant_colony_seed_61,val,61
40,3.6144578,19.38,0.62,1938.0,1,0,ant_colony_seed_61,val,61
0,3.6477273,100.0,0.0,10000.0,1,43,ant_colony_seed_62,val,62
1,3.6511629,97.5,0.0,9750.0,1,42,ant_colony_seed_62,val,62
2,3.6588235,95.0,0.0,9500.0,1,41,ant_colony_seed_62,val,62
3,3.6506023,92.5,0.0,9250.0,1,40,ant_colony_seed_62,val,62
4,3.6385543,90.0,0.0,9000.0,1,39,ant_colony_seed_62,val,62
5,3.6511629,87.5,0.0,8750.0,1,38,ant_colony_seed_62,val,62
6,3.6860466,85.0,0.0,8500.0,1,37,ant_colony_seed_62,val,62
7,3.6470587,82.5,0.0,8250.0,1,36,ant_colony_seed_62,val,62
8,3.6629214,80.0,0.0,8000.0,1,35,ant_colony_seed_62,val,62
9,3.6463416,77.5,0.0,7750.0,1,34,ant_colony_seed_62,val,62
10,3.597701,75.0,0.0,7500.0,1,33,ant_colony_seed_62,val,62
11,3.6436782,72.5,0.0,7250.0,1,32,ant_colony_seed_62,val,62
12,3.6511629,70.055,0.02,7005.5,1,31,ant_colony_seed_62,val,62
13,3.6470587,67.66,0.045,6766.0,1,30,ant_colony_seed_62,val,62
14,3.6705883,65.27,0.035,6527.0,1,29,ant_colony_seed_62,val,62
15,3.6511629,62.92,0.08,6292.0,1,28,ant_colony_seed_62,val,62
16,3.6588235,60.73,0.115,6073.0,1,27,ant_colony_seed_62,val,62
17,3.6321838,58.515,0.09,5851.5,1,26,ant_colony_seed_62,val,62
18,3.6477273,56.365,0.115,5636.5,1,25,ant_colony_seed_62,val,62
19,3.642857,54.215,0.13,5421.5,1,24,ant_colony_seed_62,val,62
20,3.6705883,52.14,0.185,5214.0,1,23,ant_colony_seed_62,val,62
21,3.639535,50.11,0.155,5011.0,1,22,ant_colony_seed_62,val,62
22,3.6744187,47.99,0.175,4799.0,1,21,ant_colony_seed_62,val,62
23,3.7209303,46.03,0.205,4603.0,1,20,ant_colony_seed_62,val,62
24,3.6888888,44.115,0.21,4411.5,1,19,ant_colony_seed_62,val,62
25,3.691358,42.32,0.265,4232.0,1,18,ant_colony_seed_62,val,62
26,3.6785715,40.62,0.335,4062.0,1,17,ant_colony_seed_62,val,62
27,3.6741574,39.09,0.38,3909.0,1,16,ant_colony_seed_62,val,62
28,3.6666667,37.82,0.4,3782.0,1,15,ant_colony_seed_62,val,62
29,3.6506023,36.545,0.44,3654.5,1,14,ant_colony_seed_62,val,62
30,3.6352942,35.31,0.425,3531.0,1,13,ant_colony_seed_62,val,62
31,3.625,34.12,0.485,3412.0,1,12,ant_colony_seed_62,val,62
32,3.6021504,32.91,0.45,3291.0,1,11,ant_colony_seed_62,val,62
33,3.6263735,31.735,0.48,3173.5,1,10,ant_colony_seed_62,val,62
34,3.6021504,30.445,0.455,3044.5,1,9,ant_colony_seed_62,val,62
35,3.6021504,29.22,0.465,2922.0,1,8,ant_colony_seed_62,val,62
36,3.6,28.085,0.5,2808.5,1,7,ant_colony_seed_62,val,62
37,3.6021504,26.86,0.495,2686.0,1,6,ant_colony_seed_62,val,62
38,3.6206896,25.675,0.54,2567.5,1,5,ant_colony_seed_62,val,62
39,3.597701,24.68,0.565,2468.0,1,4,ant_colony_seed_62,val,62
40,3.6363637,23.685,0.565,2368.5,1,3,ant_colony_seed_62,val,62
41,3.6436782,22.755,0.59,2275.5,1,2,ant_colony_seed_62,val,62
42,3.6444445,21.74,0.555,2174.0,1,1,ant_colony_seed_62,val,62
43,3.6588235,20.855,0.62,2085.5,1,0,ant_colony_seed_62,val,62
0,3.5714285,100.0,0.0,10000.0,1,40,ant_colony_seed_63,val,63
1,3.6022727,97.5,0.0,9750.0,1,39,ant_colony_seed_63,val,63
2,3.6022727,95.0,0.0,9500.0,1,38,ant_colony_seed_63,val,63
3,3.5853658,92.5,0.0,9250.0,1,37,ant_colony_seed_63,val,63
4,3.5882354,90.0,0.0,9000.0,1,36,ant_colony_seed_63,val,63
5,3.5714285,87.5,0.0,8750.0,1,35,ant_colony_seed_63,val,63
6,3.6046512,85.0,0.0,8500.0,1,34,ant_colony_seed_63,val,63
7,3.590909,82.5,0.0,8250.0,1,33,ant_colony_seed_63,val,63
8,3.6,80.0,0.0,8000.0,1,32,ant_colony_seed_63,val,63
9,3.625,77.5,0.0,7750.0,1,31,ant_colony_seed_63,val,63
10,3.6179776,75.0,0.0,7500.0,1,30,ant_colony_seed_63,val,63
11,3.6470587,72.5,0.0,7250.0,1,29,ant_colony_seed_63,val,63
12,3.6263735,70.0,0.0,7000.0,1,28,ant_colony_seed_63,val,63
13,3.6333334,67.52,0.045,6752.0,1,27,ant_colony_seed_63,val,63
14,3.6153846,65.11,0.03,6511.0,1,26,ant_colony_seed_63,val,63
15,3.6043956,62.7,0.03,6270.0,1,25,ant_colony_seed_63,val,63
16,3.6,60.25,0.02,6025.0,1,24,ant_colony_seed_63,val,63
17,3.6022727,57.8,0.07,5780.0,1,23,ant_colony_seed_63,val,63
18,3.6511629,55.485,0.065,5548.5,1,22,ant_colony_seed_63,val,63
19,3.597701,53.315,0.145,5331.5,1,21,ant_colony_seed_63,val,63
20,3.597701,51.29,0.145,5129.0,1,20,ant_colony_seed_63,val,63
21,3.6309524,49.22,0.17,4922.0,1,19,ant_colony_seed_63,val,63
22,3.6506023,47.29,0.215,4729.0,1,18,ant_colony_seed_63,val,63
23,3.626506,45.335,0.19,4533.5,1,17,ant_colony_seed_63,val,63
24,3.627907,43.5,0.25,4350.0,1,16,ant_colony_seed_63,val,63
25,3.6144578,41.715,0.27,4171.5,1,15,ant_colony_seed_63,val,63
26,3.625,40.03,0.285,4003.0,1,14,ant_colony_seed_63,val,63
27,3.6551723,38.35,0.325,3835.0,1,13,ant_colony_seed_63,val,63
28,3.6117647,36.84,0.33,3684.0,1,12,ant_colony_seed_63,val,63
29,3.6206896,35.27,0.315,3527.0,1,11,ant_colony_seed_63,val,63
30,3.6046512,33.595,0.29,3359.5,1,10,ant_colony_seed_63,val,63
31,3.6470587,31.955,0.295,3195.5,1,9,ant_colony_seed_63,val,63
32,3.6179776,30.51,0.4,3051.0,1,8,ant_colony_seed_63,val,63
33,3.6385543,29.34,0.525,2934.0,1,7,ant_colony_seed_63,val,63
34,3.6551723,28.32,0.515,2832.0,1,6,ant_colony_seed_63,val,63
35,3.6363637,27.3,0.56,2730.0,1,5,ant_colony_seed_63,val,63
36,3.626506,26.35,0.53,2635.0,1,4,ant_colony_seed_63,val,63
37,3.607595,25.465,0.565,2546.5,1,3,ant_colony_seed_63,val,63
38,3.626506,24.465,0.53,2446.5,1,2,ant_colony_seed_63,val,63
39,3.6162791,23.58,0.595,2358.0,1,1,ant_colony_seed_63,val,63
40,3.627907,22.84,0.605,2284.0,1,0,ant_colony_seed_63,val,63
0,3.5777779,100.0,0.0,10000.0,1,41,ant_colony_seed_64,val,64
1,3.597561,97.5,0.0,9750.0,1,40,ant_colony_seed_64,val,64
2,3.6506023,95.0,0.0,9500.0,1,39,ant_colony_seed_64,val,64
3,3.6404495,92.5,0.0,9250.0,1,38,ant_colony_seed_64,val,64
4,3.6162791,90.0,0.0,9000.0,1,37,ant_colony_seed_64,val,64
5,3.6206896,87.5,0.0,8750.0,1,36,ant_colony_seed_64,val,64
6,3.6363637,85.0,0.0,8500.0,1,35,ant_colony_seed_64,val,64
7,3.6067417,82.5,0.0,8250.0,1,34,ant_colony_seed_64,val,64
8,3.6363637,80.0,0.0,8000.0,1,33,ant_colony_seed_64,val,64
9,3.6292136,77.5,0.0,7750.0,1,32,ant_colony_seed_64,val,64
10,3.6222222,75.0,0.0,7500.0,1,31,ant_colony_seed_64,val,64
11,3.5955057,72.5,0.0,7250.0,1,30,ant_colony_seed_64,val,64
12,3.6263735,70.0,0.0,7000.0,1,29,ant_colony_seed_64,val,64
13,3.6451614,67.5,0.0,6750.0,1,28,ant_colony_seed_64,val,64
14,3.6436782,65.0,0.0,6500.0,1,27,ant_colony_seed_64,val,64
15,3.6321838,62.5,0.0,6250.0,1,26,ant_colony_seed_64,val,64
16,3.639535,60.0,0.0,6000.0,1,25,ant_colony_seed_64,val,64
17,3.6363637,57.5,0.02,5750.0,1,24,ant_colony_seed_64,val,64
18,3.6206896,55.065,0.02,5506.5,1,23,ant_colony_seed_64,val,64
19,3.639535,52.73,0.07,5273.0,1,22,ant_colony_seed_64,val,64
20,3.6511629,50.475,0.095,5047.5,1,21,ant_colony_seed_64,val,64
21,3.6506023,48.4,0.145,4840.0,1,20,ant_colony_seed_64,val,64
22,3.689655,46.235,0.11,4623.5,1,19,ant_colony_seed_64,val,64
23,3.627907,44.13,0.165,4413.0,1,18,ant_colony_seed_64,val,64
24,3.6,42.155,0.185,4215.5,1,17,ant_colony_seed_64,val,64
25,3.6,40.3,0.23,4030.0,1,16,ant_colony_seed_64,val,64
26,3.639535,38.515,0.265,3851.5,1,15,ant_colony_seed_64,val,64
27,3.6477273,36.715,0.25,3671.5,1,14,ant_colony_seed_64,val,64
28,3.642857,35.095,0.34,3509.5,1,13,ant_colony_seed_64,val,64
29,3.6511629,33.65,0.375,3365.0,1,12,ant_colony_seed_64,val,64
30,3.6235294,32.355,0.465,3235.5,1,11,ant_colony_seed_64,val,64
31,3.6363637,31.185,0.445,3118.5,1,10,ant_colony_seed_64,val,64
32,3.6626506,29.975,0.445,2997.5,1,9,ant_colony_seed_64,val,64
33,3.6046512,28.715,0.44,2871.5,1,8,ant_colony_seed_64,val,64
34,3.6292136,27.395,0.44,2739.5,1,7,ant_colony_seed_64,val,64
35,3.6111112,26.21,0.47,2621.0,1,6,ant_colony_seed_64,val,64
36,3.6222222,25.11,0.495,2511.0,1,5,ant_colony_seed_64,val,64
37,3.642857,23.98,0.51,2398.0,1,4,ant_colony_seed_64,val,64
38,3.6785715,22.84,0.49,2284.0,1,3,ant_colony_seed_64,val,64
39,3.6666667,21.815,0.57,2181.5,1,2,ant_colony_seed_64,val,64
40,3.6385543,21.015,0.59,2101.5,1,1,ant_colony_seed_64,val,64
41,3.6144578,20.29,0.645,2029.0,1,0,ant_colony_seed_64,val,64
0,3.5842698,100.0,0.0,10000.0,1,39,ant_colony_seed_65,val,65
1,3.5617979,97.5,0.0,9750.0,1,38,ant_colony_seed_65,val,65
2,3.5795455,95.0,0.0,9500.0,1,37,ant_colony_seed_65,val,65
3,3.5795455,92.5,0.0,9250.0,1,36,ant_colony_seed_65,val,65
4,3.5714285,90.0,0.0,9000.0,1,35,ant_colony_seed_65,val,65
5,3.5465117,87.5,0.0,8750.0,1,34,ant_colony_seed_65,val,65
6,3.5882354,85.0,0.0,8500.0,1,33,ant_colony_seed_65,val,65
7,3.6091955,82.5,0.0,8250.0,1,32,ant_colony_seed_65,val,65
8,3.6117647,80.0,0.0,8000.0,1,31,ant_colony_seed_65,val,65
9,3.6190476,77.5,0.0,7750.0,1,30,ant_colony_seed_65,val,65
10,3.5955057,75.0,0.0,7500.0,1,29,ant_colony_seed_65,val,65
11,3.5824175,72.5,0.0,7250.0,1,28,ant_colony_seed_65,val,65
12,3.6363637,70.0,0.0,7000.0,1,27,ant_colony_seed_65,val,65
13,3.6190476,67.54,0.02,6754.0,1,26,ant_colony_seed_65,val,65
14,3.6162791,65.085,0.015,6508.5,1,25,ant_colony_seed_65,val,65
15,3.6363637,62.61,0.01,6261.0,1,24,ant_colony_seed_65,val,65
16,3.6477273,60.19,0.03,6019.0,1,23,ant_colony_seed_65,val,65
17,3.5842698,57.735,0.04,5773.5,1,22,ant_colony_seed_65,val,65
18,3.6043956,55.38,0.055,5538.0,1,21,ant_colony_seed_65,val,65
19,3.6067417,52.98,0.04,5298.0,1,20,ant_colony_seed_65,val,65
20,3.586207,50.635,0.075,5063.5,1,19,ant_colony_seed_65,val,65
21,3.6363637,48.36,0.105,4836.0,1,18,ant_colony_seed_65,val,65
22,3.6235294,46.125,0.105,4612.5,1,17,ant_colony_seed_65,val,65
23,3.6516855,43.89,0.1,4389.0,1,16,ant_colony_seed_65,val,65
24,3.6206896,41.77,0.17,4177.0,1,15,ant_colony_seed_65,val,65
25,3.6511629,39.77,0.175,3977.0,1,14,ant_colony_seed_65,val,65
26,3.6321838,37.74,0.2,3774.0,1,13,ant_colony_seed_65,val,65
27,3.642857,35.85,0.23,3585.0,1,12,ant_colony_seed_65,val,65
28,3.6321838,34.06,0.24,3406.0,1,11,ant_colony_seed_65,val,65
29,3.659091,32.32,0.27,3232.0,1,10,ant_colony_seed_65,val,65
30,3.6404495,30.585,0.275,3058.5,1,9,ant_colony_seed_65,val,65
31,3.6941175,28.775,0.24,2877.5,1,8,ant_colony_seed_65,val,65
32,3.7126436,27.075,0.335,2707.5,1,7,ant_colony_seed_65,val,65
33,3.6941175,25.515,0.35,2551.5,1,6,ant_colony_seed_65,val,65
34,3.682927,24.065,0.45,2406.5,1,5,ant_colony_seed_65,val,65
35,3.6794872,22.895,0.48,2289.5,1,4,ant_colony_seed_65,val,65
36,3.6588235,21.745,0.47,2174.5,1,3,ant_colony_seed_65,val,65
37,3.6436782,20.505,0.47,2050.5,1,2,ant_colony_seed_65,val,65
38,3.6785715,19.395,0.56,1939.5,1,1,ant_colony_seed_65,val,65
39,3.6588235,18.595,0.635,1859.5,1,0,ant_colony_seed_65,val,65
0,3.607143,100.0,0.0,10000.0,1,42,ant_colony_seed_66,val,66
1,3.6470587,97.5,0.0,9750.0,1,41,ant_colony_seed_66,val,66
2,3.6117647,95.0,0.0,9500.0,1,40,ant_colony_seed_66,val,66
3,3.6117647,92.5,0.0,9250.0,1,39,ant_colony_seed_66,val,66
4,3.5930233,90.0,0.0,9000.0,1,38,ant_colony_seed_66,val,66
5,3.590909,87.5,0.0,8750.0,1,37,ant_colony_seed_66,val,66
6,3.6385543,85.0,0.0,8500.0,1,36,ant_colony_seed_66,val,66
7,3.625,82.5,0.0,8250.0,1,35,ant_colony_seed_66,val,66
8,3.6309524,80.0,0.0,8000.0,1,34,ant_colony_seed_66,val,66
9,3.642857,77.5,0.0,7750.0,1,33,ant_colony_seed_66,val,66
10,3.642857,75.0,0.0,7500.0,1,32,ant_colony_seed_66,val,66
11,3.6470587,72.5,0.0,7250.0,1,31,ant_colony_seed_66,val,66
12,3.6352942,70.0,0.0,7000.0,1,30,ant_colony_seed_66,val,66
13,3.6585367,67.52,0.04,6752.0,1,29,ant_colony_seed_66,val,66
14,3.6626506,65.13,0.035,6513.0,1,28,ant_colony_seed_66,val,66
15,3.6136363,62.7,0.025,6270.0,1,27,ant_colony_seed_66,val,66
16,3.6117647,60.25,0.02,6025.0,1,26,ant_colony_seed_66,val,66
17,3.6136363,57.8,0.02,5780.0,1,25,ant_colony_seed_66,val,66
18,3.6022727,55.355,0.035,5535.5,1,24,ant_colony_seed_66,val,66
19,3.6321838,53.03,0.105,5303.0,1,23,ant_colony_seed_66,val,66
20,3.6190476,50.85,0.11,5085.0,1,22,ant_colony_seed_66,val,66
21,3.6341465,48.64,0.115,4864.0,1,21,ant_colony_seed_66,val,66
22,3.6626506,46.485,0.205,4648.5,1,20,ant_colony_seed_66,val,66
23,3.6470587,44.66,0.225,4466.0,1,19,ant_colony_seed_66,val,66
24,3.6309524,42.79,0.21,4279.0,1,18,ant_colony_seed_66,val,66
25,3.6321838,40.925,0.23,4092.5,1,17,ant_colony_seed_66,val,66
26,3.626506,38.975,0.23,3897.5,1,16,ant_colony_seed_66,val,66
27,3.6321838,37.215,0.3,3721.5,1,15,ant_colony_seed_66,val,66
28,3.6136363,35.65,0.33,3565.0,1,14,ant_colony_seed_66,val,66
29,3.6483517,34.23,0.41,3423.0,1,13,ant_colony_seed_66,val,66
30,3.625,32.86,0.41,3286.0,1,12,ant_colony_seed_66,val,66
31,3.625,31.53,0.41,3153.0,1,11,ant_colony_seed_66,val,66
32,3.6153846,30.14,0.4,3014.0,1,10,ant_colony_seed_66,val,66
33,3.6111112,28.78,0.44,2878.0,1,9,ant_colony_seed_66,val,66
34,3.586207,27.565,0.485,2756.5,1,8,ant_colony_seed_66,val,66
35,3.5955057,26.475,0.495,2647.5,1,7,ant_colony_seed_66,val,66
36,3.590909,25.39,0.485,2539.0,1,6,ant_colony_seed_66,val,66
37,3.6046512,24.355,0.56,2435.5,1,5,ant_colony_seed_66,val,66
38,3.6067417,23.395,0.56,2339.5,1,4,ant_colony_seed_66,val,66
39,3.5842698,22.39,0.55,2239.0,1,3,ant_colony_seed_66,val,66
40,3.5842698,21.39,0.535,2139.0,1,2,ant_colony_seed_66,val,66
41,3.6477273,20.48,0.58,2048.0,1,1,ant_colony_seed_66,val,66
42,3.627907,19.635,0.61,1963.5,1,0,ant_colony_seed_66,val,66
0,3.6117647,100.0,0.0,10000.0,1,44,ant_colony_seed_67,val,67
1,3.607143,97.5,0.0,9750.0,1,43,ant_colony_seed_67,val,67
2,3.6206896,95.0,0.0,9500.0,1,42,ant_colony_seed_67,val,67
3,3.639535,92.5,0.0,9250.0,1,41,ant_colony_seed_67,val,67
4,3.597701,90.0,0.0,9000.0,1,40,ant_colony_seed_67,val,67
5,3.5955057,87.5,0.0,8750.0,1,39,ant_colony_seed_67,val,67
6,3.6067417,85.0,0.0,8500.0,1,38,ant_colony_seed_67,val,67
7,3.6136363,82.5,0.0,8250.0,1,37,ant_colony_seed_67,val,67
8,3.5731707,80.0,0.0,8000.0,1,36,ant_colony_seed_67,val,67
9,3.5903614,77.5,0.0,7750.0,1,35,ant_colony_seed_67,val,67
10,3.6296296,75.0,0.0,7500.0,1,34,ant_colony_seed_67,val,67
11,3.626506,72.5,0.0,7250.0,1,33,ant_colony_seed_67,val,67
12,3.6419754,70.09,0.055,7009.0,1,32,ant_colony_seed_67,val,67
13,3.6385543,67.74,0.045,6774.0,1,31,ant_colony_seed_67,val,67
14,3.6022727,65.31,0.025,6531.0,1,30,ant_colony_seed_67,val,67
15,3.6117647,62.92,0.035,6292.0,1,29,ant_colony_seed_67,val,67
16,3.6190476,60.51,0.03,6051.0,1,28,ant_colony_seed_67,val,67
17,3.5764706,58.36,0.16,5836.0,1,27,ant_colony_seed_67,val,67
18,3.6091955,56.34,0.15,5634.0,1,26,ant_colony_seed_67,val,67
19,3.5842698,54.23,0.15,5423.0,1,25,ant_colony_seed_67,val,67
20,3.590909,52.17,0.14,5217.0,1,24,ant_colony_seed_67,val,67
21,3.5903614,50.25,0.245,5025.0,1,23,ant_colony_seed_67,val,67
22,3.6,48.45,0.25,4845.0,1,22,ant_colony_seed_67,val,67
23,3.5930233,46.71,0.27,4671.0,1,21,ant_colony_seed_67,val,67
24,3.586207,44.97,0.315,4497.0,1,20,ant_colony_seed_67,val,67
25,3.621951,43.395,0.33,4339.5,1,19,ant_colony_seed_67,val,67
26,3.6363637,41.965,0.355,4196.5,1,18,ant_colony_seed_67,val,67
27,3.639535,40.525,0.375,4052.5,1,17,ant_colony_seed_67,val,67
28,3.6321838,39.21,0.385,3921.0,1,16,ant_colony_seed_67,val,67
29,3.6352942,37.905,0.425,3790.5,1,15,ant_colony_seed_67,val,67
30,3.597561,36.535,0.39,3653.5,1,14,ant_colony_seed_67,val,67
31,3.5647058,35.235,0.41,3523.5,1,13,ant_colony_seed_67,val,67
32,3.5952382,33.935,0.415,3393.5,1,12,ant_colony_seed_67,val,67
33,3.597701,32.72,0.455,3272.0,1,11,ant_colony_seed_67,val,67
34,3.617284,31.56,0.49,3156.0,1,10,ant_colony_seed_67,val,67
35,3.6341465,30.55,0.505,3055.0,1,9,ant_colony_seed_67,val,67
36,3.5595238,29.43,0.485,2943.0,1,8,ant_colony_seed_67,val,67
37,3.5842698,28.32,0.49,2832.0,1,7,ant_colony_seed_67,val,67
38,3.586207,27.18,0.49,2718.0,1,6,ant_colony_seed_67,val,67
39,3.5714285,26.105,0.5,2610.5,1,5,ant_colony_seed_67,val,67
40,3.597561,25.175,0.55,2517.5,1,4,ant_colony_seed_67,val,67
41,3.588889,24.185,0.555,2418.5,1,3,ant_colony_seed_67,val,67
42,3.6067417,23.08,0.515,2308.0,1,2,ant_colony_seed_67,val,67
43,3.5842698,22.055,0.545,2205.5,1,1,ant_colony_seed_67,val,67
44,3.6136363,21.225,0.615,2122.5,1,0,ant_colony_seed_67,val,67
0,3.6235294,100.0,0.0,10000.0,1,42,ant_colony_seed_68,val,68
1,3.6292136,97.5,0.0,9750.0,1,41,ant_colony_seed_68,val,68
2,3.621951,95.0,0.0,9500.0,1,40,ant_colony_seed_68,val,68
3,3.654321,92.5,0.0,9250.0,1,39,ant_colony_seed_68,val,68
4,3.6206896,90.0,0.0,9000.0,1,38,ant_colony_seed_68,val,68
5,3.6117647,87.5,0.0,8750.0,1,37,ant_colony_seed_68,val,68
6,3.6436782,85.0,0.0,8500.0,1,36,ant_colony_seed_68,val,68
7,3.6341465,82.5,0.0,8250.0,1,35,ant_colony_seed_68,val,68
8,3.6444445,80.0,0.0,8000.0,1,34,ant_colony_seed_68,val,68
9,3.6091955,77.5,0.0,7750.0,1,33,ant_colony_seed_68,val,68
10,3.6162791,75.0,0.0,7500.0,1,32,ant_colony_seed_68,val,68
11,3.6046512,72.5,0.0,7250.0,1,31,ant_colony_seed_68,val,68
12,3.590909,70.0,0.0,7000.0,1,30,ant_colony_seed_68,val,68
13,3.6111112,67.5,0.0,6750.0,1,29,ant_colony_seed_68,val,68
14,3.6444445,65.0,0.0,6500.0,1,28,ant_colony_seed_68,val,68
15,3.6235294,62.5,0.0,6250.0,1,27,ant_colony_seed_68,val,68
16,3.5952382,60.035,0.035,6003.5,1,26,ant_colony_seed_68,val,68
17,3.6235294,57.64,0.06,5764.0,1,25,ant_colony_seed_68,val,68
18,3.654321,55.315,0.055,5531.5,1,24,ant_colony_seed_68,val,68
19,3.6547618,52.97,0.05,5297.0,1,23,ant_colony_seed_68,val,68
20,3.6296296,50.945,0.16,5094.5,1,22,ant_colony_seed_68,val,68
21,3.6329114,48.9,0.19,4890.0,1,21,ant_colony_seed_68,val,68
22,3.682927,46.96,0.22,4696.0,1,20,ant_colony_seed_68,val,68
23,3.6875,45.18,0.275,4518.0,1,19,ant_colony_seed_68,val,68
24,3.6875,43.495,0.27,4349.5,1,18,ant_colony_seed_68,val,68
